Expected_Return,Risk_Volatility,Sharpe_Ratio,Weight_Tech_stock_data,Weight_Healthcare_stock_data,Weight_Energy_stock_data,Weight_Crypto_stock_data,Portfolio_Type
0.2686089964080307,0.1970067700282609,1.2619312339995596,0.2190209840208689,0.24400164985257425,0.1983871204989745,0.3385902456275823,Simulated Portfolio
0.3805300773571757,0.23387255746144228,1.5415664038163819,0.12147392238898558,0.45679013588419903,0.20968447799887696,0.21205146372793826,Simulated Portfolio
0.3354843041677429,0.21908387689540387,1.4400160734710887,0.18563399123693738,0.3788032179426637,0.3060673600261754,0.12949543079422354,Simulated Portfolio
0.2807296669995922,0.2147481532253386,1.2141183199187022,0.04856997450512664,0.2865326710881857,0.12083519949834208,0.5440621549083455,Simulated Portfolio
0.26472782300108205,0.20165243019798276,1.213612068849395,0.46994428714045755,0.16919192578188394,0.010932444034858019,0.34993134304280055,Simulated Portfolio
0.2149559214410697,0.1964720836740396,0.9922830653362169,0.41858737282798747,0.11325110399972106,0.18432752388543516,0.2838339992868564,Simulated Portfolio
0.15386648095144753,0.20790592932150814,0.6438800537739107,0.08258656016383525,0.08242480237337768,0.3005316222831471,0.53445701517964,Simulated Portfolio
0.31366299332034503,0.21020838909706865,1.3970089137819293,0.1736178364119904,0.33636112621745784,0.24928662441759625,0.24073441295295556,Simulated Portfolio
0.1100888054635948,0.21738469867211585,0.4144210977768813,0.05907182940942243,0.028472280718324926,0.4462203980216834,0.4662354918505693,Simulated Portfolio
0.26650309240969233,0.20832778528831308,1.1832463541459288,0.08633404050383663,0.2537348379072537,0.10984901563562442,0.5500821059532852,Simulated Portfolio
0.25065930507449863,0.20669643545439223,1.11593266989548,0.5303784946691288,0.1405628276331308,0.06633518854652315,0.2627234891512172,Simulated Portfolio
0.32851711669064093,0.23103156370597613,1.3353894668837427,0.03590376011789327,0.39406569900209903,0.3075539112389072,0.2624766296411006,Simulated Portfolio
0.40457999174957365,0.25297168857386193,1.5202491390149577,0.10981934832498057,0.5152179430696185,0.33145931155257846,0.04350339705282244,Simulated Portfolio
0.2847111901984776,0.1966784600876041,1.3459083932250158,0.30717091919844425,0.25268392029451064,0.1717535460060029,0.2683916145010422,Simulated Portfolio
0.21362675536450904,0.19815482123325703,0.9771488483572257,0.2274741262232647,0.16956275469521528,0.3830948745506683,0.21986824453085155,Simulated Portfolio
0.14461349535706097,0.22288100230654265,0.5591032616843313,0.5233215449350012,0.006415135157402353,0.4656277632872391,0.0046355566203575135,Simulated Portfolio
